category,subcategory,name,description,url,price,image
apparel,dress,Woven Floral Maxi Dress,"Experience the elegance of nature with our Woven Floral Maxi Dress. This dress combines the timeless beauty of floral prints with the flow and comfort of a maxi silhouette, making it perfect for both casual and formal occasions. The dress features a flattering wrap design that accentuates the waist, creating a cinched-in look that highlights your figure. The spaghetti straps add a touch of sophistication, while the A-line skirt allows for a graceful, fluid movement.

Crafted from 100% cotton, this dress offers a soft and comfortable feel, with a breathable weave that keeps you cool throughout the day. The floral print adds a vibrant, lively touch, making it a standout piece in any wardrobe. The maxi length ensures you can style it in countless ways, from a breezy summer dress to a chic evening gown. Pair it with sandals for a casual look or dress it up with heels for a more formal event. Its versatile design ensures it will be a staple in your wardrobe for years to come.",/images/Woven_Floral_Maxi_Dress.jpg,199.99,/images/Woven_Floral_Maxi_Dress.jpg
apparel,dress,Wavy Hem Silk Dress,"Experience the perfect blend of elegance and comfort with the Wavy Hem Silk Dress. This dress is designed to make a statement with its graceful wavy hemline, adding a touch of femininity and sophistication to any ensemble. The dress features a modern, form-fitting silhouette that accentuates your figure, making it a versatile choice for both casual and formal occasions. The delicate V-neck and spaghetti straps highlight your shoulders and collarbone, adding a touch of allure. Crafted from 100% silk plus beading for the bodice, the dress offers a luxurious, smooth texture that feels heavenly against the skin. The fabric drapes beautifully, enhancing the dress's flowing shape and ensuring a comfortable fit all day long. Pair it with simple jewelry and sandals for a casual look, or dress it up with heels and a clutch for a more formal event. Its timeless design makes it a staple in any wardrobe.",/images/Wavy_Hem_Silk_Dress.jpg,159.99,/images/Wavy_Hem_Silk_Dress.jpg
apparel,dress,Wavy Embroidered Dress,"Elevate your summer wardrobe with the Wavy Embroidered Dress. This stunning dress combines elegance and comfort, featuring a flowy maxi skirt with intricate wavy details that add a touch of sophistication. The dress is crafted from 100% cotton, offering a soft and breathable fabric that feels luxurious against the skin. The A-line silhouette gracefully skims over the hips, creating a balanced, elegant look that flatters all body types. Perfect for both casual outings and special events, pair it with sandals for a chic daytime look or dress it up with heels for a sophisticated evening ensemble. Its versatile design ensures it will remain a staple in your wardrobe for years to come.",/images/Wavy_Embroidered_Dress.jpg,69.99,/images/Wavy_Embroidered_Dress.jpg
apparel,dress,Vivienne Lace Dress,"Elevate your wardrobe with the Vivienne Lace Dress, a blend of elegance and sophistication. This dress features a beautiful lace overlay that adds a touch of whimsy and charm, while the classic mermaid silhouette ensures a flattering fit. It is crafted from a high-quality blend of 90% polyester and 10% spandex, providing both a luxurious feel and comfortable wear. The lace detail is delicate yet striking.",/images/Vivienne_Lace_Dress.jpg,169.99,/images/Vivienne_Lace_Dress.jpg
apparel,dress,The Office A-line Dress,"Introducing the Office A-line Dress, a stunning blend of timeless sophistication and femininity. This dress features a classic V-neckline and thin straps that accentuate your shoulders and create a graceful silhouette. The A-line skirt flows effortlessly, providing a flattering fit for all body types and creating a stunning, elegant look. Made from 100% polyester, the gown offers a luxurious texture that feels smooth and luxurious against the skin, yet is easy to care for.  The dress is perfect to take you from the board room to an evening event.  It's elegant silhouette ensures it will remain a cherished addition to your wardrobe.",/images/The_Office_A-line_Dress.jpg,179.99,/images/The_Office_A-line_Dress.jpg
apparel,dress,Polka Dot Peasant Dress,"The Polka Dot Peasant Dress is a charming blend of casual elegance and bohemian flair, perfect for adding a touch of whimsy and comfort to your wardrobe. This dress features a flowy silhouette with a relaxed fit, ideal for petite women looking for a stylish yet comfortable option. The dress includes a round neckline and three-quarter sleeves, providing a simple yet elegant look that is both flattering and versatile. The polka dots add a playful touch, making it suitable for various occasions from casual outings to more relaxed gatherings. Crafted from 100% cotton, this dress offers a soft and breathable feel, ensuring all-day comfort. The dress features a loose, flared skirt that gently sways as you walk, adding a bohemian touch to your style. Pair it with sandals and a wide-brimmed hat for a casual look, or dress it up with heels and a cardigan for a more sophisticated ensemble.",/images/Polka_Dot_Peasant_Dress.jpg,49.99,/images/Polka_Dot_Peasant_Dress.jpg
apparel,dress,Ocean Blue Chiffon Maxi Dress,"Embrace elegance with the Ocean Blue Chiffon Dress. This stunning dress is perfect for adding a touch of luxury to any occasion. Featuring a deep V-neck and spaghetti straps, it highlights your shoulders and collarbone, adding a touch of femininity and allure. The silhouette flatters all body types, gracefully draping over the hips and creating a beautiful, flowing look. The dress is crafted from 100% rayon, offering a smooth and luxurious texture that feels like a whisper against your skin. The dress is perfect for formal and evening events. Pair it with simple jewelry and heels for a sophisticated look.",/images/Ocean_Blue_Chiffon_Maxi_Dress.jpg,179.99,/images/Ocean_Blue_Chiffon_Maxi_Dress.jpg
apparel,dress,Jewel Sequin Jumpsuit,"Elevate your look with the Jewel Sequin Jumpsuit, a stunning blend of glamour and comfort. This elegant jumpsuit features a sleek silhouette with a high waist, providing a flattering fit that accentuates your curves. The body is crafted from a luxurious blend of 80% polyester and 20% spandex, offering both a smooth texture and exceptional flexibility for a perfect fit throughout the day.
The jumpsuit is adorned with shimmering sequins that catch the light, adding a touch of sparkle to any ensemble. The front features a flattering plunging neckline, while the back is designed with a flattering cut-out detail that adds a hint of sophistication. The sequins are securely attached, ensuring they stay in place during wear.
Whether you're attending a glamorous event or looking for a chic daytime outfit, the Jewel Sequin Jumpsuit is the perfect choice. Pair it with simple jewelry and stylish heels for a sophisticated look. Its versatile design makes it a standout piece in your wardrobe.",/images/Jewel_Sequin_Jumpsuit.jpg,179.99,/images/Jewel_Sequin_Jumpsuit.jpg
apparel,dress,Ivory Lace-Trimmed Gown,"Introducing the Ivory Lace-Trimmed Gown, a stunning blend of elegance and grace perfect for any special occasion. This sophisticated gown features a delicate lace trim along the neckline and hem, adding a touch of romance and charm. The dress is crafted from 100% silk, providing a luxurious, smooth texture that feels heavenly against the skin. The A-line silhouette flatters all body types, skimming over the hips and creating a graceful, flowing shape that enhances your natural curves. The plunging V-neck and sheer lace detail at the bust add a touch of allure and femininity. The gown is finished with a zip closure at the back for easy wear. Perfect for a wedding, gala, or any event where you want to make a statement, the Ivory Lace-Trimmed Gown is a timeless choice that will make you feel both beautiful and comfortable.",/images/Ivory_Lace-Trimmed_Gown.jpg,149.99,/images/Ivory_Lace-Trimmed_Gown.jpg
apparel,dress,Ginger Lace Trim Gown,"Introducing the Ginger Lace Trim Gown, a stunning blend of elegance and grace that is perfect for any special occasion. This dress features a deep V-neckline that adds a touch of allure, complemented by delicate lace trim that cascades down the bodice, adding a romantic flair. The empire waist design highlights your natural waistline, creating a flattering silhouette that suits all body types. The dress is made from luxurious satin, which provides a smooth and silky texture that feels exquisite against the skin. The A-line skirt flows beautifully, providing a graceful movement as you walk. The subtle gold buttons down the front add a touch of sophistication, making this dress a versatile choice for both formal events and casual outings. Pair it with gold jewelry and strappy heels for a glamorous look, or dress it down with a simple belt and flats for a more casual ensemble. Its elegant design ensures it will remain a favorite in your wardrobe for years to come.",/images/Ginger_Lace_Trim_Gown.jpg,179.99,/images/Ginger_Lace_Trim_Gown.jpg
